MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,N_Traffic,NE_Traffic,E_Traffic,SE_Traffic,S_Traffic,SW_Traffic,W_Traffic,NW_Traffic,Clogging?
1,1,4,OO,7379,N675BR,SLC,CDC,815,804,-11,50,50,32,221,848,6,905,854,-11,No,No,Yes,Yes,Yes,No,No,Yes,No
1,1,4,WN,366,N7811F,BNA,LAX,850,849,-1,285,276,255,1797,1115,10,1135,1125,-10,No,No,No,Yes,No,Yes,Yes,Yes,No
1,1,4,EV,4390,N15986,CLE,IAD,603,558,-5,82,86,44,288,700,24,725,724,-1,No,No,No,No,No,Yes,Yes,No,No
1,1,4,OO,6360,N960SW,DEN,MTJ,809,801,-8,60,66,33,196,903,4,909,907,-2,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,DL,1477,N530US,ORD,ATL,825,827,2,123,103,79,606,1104,6,1128,1110,-18,Yes,No,Yes,Yes,No,Yes,No,No,No
1,1,4,OO,5632,N566SW,SBA,SFO,700,656,-4,98,103,74,262,830,9,838,839,1,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,WN,1782,N452WN,SMF,LAS,840,843,3,80,85,64,397,1001,7,1000,1008,8,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1,1,4,OO,4700,N162PQ,DFW,SLC,815,811,-4,181,189,142,989,1012,8,1016,1020,4,Yes,No,Yes,No,No,No,Yes,No,No
1,1,4,AA,137,N3DEAA,DCA,DFW,730,728,-2,215,216,194,1192,954,10,1005,1004,-1,Yes,Yes,No,No,Yes,No,No,No,No
1,1,4,WN,399,N441WN,ISP,BWI,810,807,-3,80,68,55,220,912,3,930,915,-15,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,OO,6527,N905SW,EUG,SFO,805,754,-11,108,102,72,451,927,9,953,936,-17,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,MQ,3047,N691MQ,TYS,ORD,755,1151,236,115,103,79,475,1221,13,850,1234,224,Yes,No,No,Yes,Yes,No,Yes,No,No
1,1,4,US,1789,N543UW,PHX,CLT,615,629,14,228,207,183,1773,1144,12,1203,1156,-7,Yes,Yes,No,No,Yes,Yes,No,No,No
1,1,4,B6,1990,N597JB,SJU,EWR,206,152,-14,246,264,239,1608,510,6,512,516,4,Yes,Yes,Yes,Yes,No,No,No,No,No
1,1,4,AA,1482,N3DUAA,SFO,DFW,710,703,-7,210,214,185,1464,1224,13,1240,1237,-3,No,Yes,Yes,Yes,No,No,No,Yes,No
1,1,4,UA,898,N546UA,SFO,JFK,850,847,-3,336,314,287,2586,1650,11,1726,1701,-25,Yes,Yes,No,Yes,Yes,No,No,No,No
1,1,4,UA,204,N810UA,DFW,IAH,654,653,-1,69,69,43,224,751,11,803,802,-1,Yes,No,No,Yes,Yes,No,No,No,No
1,1,4,US,1853,N554UW,ATL,PHX,745,740,-5,269,263,245,1587,1000,3,1014,1003,-11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,AS,407,N769AS,SJC,PDX,900,915,15,105,103,89,569,1055,3,1045,1058,13,Yes,No,Yes,Yes,No,No,No,No,No
1,1,4,MQ,3551,N663MQ,ORF,MIA,610,605,-5,156,157,128,802,838,4,846,842,-4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,OO,4712,N161PQ,ORD,MSP,900,1156,176,94,89,64,334,1318,7,1034,1325,171,Yes,No,No,No,No,Yes,Yes,No,No
1,1,4,WN,2511,N7735A,MDW,DAL,700,703,3,150,143,129,793,921,5,930,926,-4,Yes,No,No,Yes,Yes,No,Yes,No,No
1,1,4,B6,1024,N353JB,MCO,DCA,855,850,-5,124,126,106,759,1053,3,1059,1056,-3,No,Yes,Yes,Yes,No,No,No,No,No
1,1,4,UA,1198,N38451,BOS,ORD,600,557,-3,173,165,146,867,736,6,753,742,-11,No,Yes,No,Yes,Yes,No,No,Yes,No
1,1,4,DL,2560,N367NW,BWI,SLC,730,722,-8,296,282,255,1865,949,15,1026,1004,-22,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,AA,1411,N585AA,LIT,DFW,600,555,-5,80,75,56,304,703,7,720,710,-10,No,No,No,Yes,Yes,No,No,Yes,No
1,1,4,DL,1804,N552NW,DTW,FLL,735,733,-2,195,158,143,1127,1009,2,1050,1011,-39,No,Yes,Yes,No,No,Yes,No,No,No
1,1,4,WN,150,N8642E,CMH,STL,905,900,-5,95,91,76,409,925,6,940,931,-9,No,No,No,Yes,Yes,No,Yes,Yes,No
1,1,4,DL,2122,N343NW,PHX,DTW,830,913,43,225,197,178,1671,1423,7,1415,1430,15,Yes,Yes,No,No,No,Yes,No,No,No
1,1,4,MQ,2973,N628MQ,GRR,DFW,650,,,195,,,931,,,905,,,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
1,1,4,EV,4537,N11193,EWR,MEM,814,825,11,189,189,162,946,1030,4,1023,1034,11,No,No,No,No,No,No,No,Yes,No
1,1,4,DL,1758,N3753,BZN,ATL,800,757,-3,232,223,188,1640,1333,7,1352,1340,-12,Yes,No,No,Yes,No,No,Yes,No,No
1,1,4,OO,4762,N935SW,PSP,SLC,620,630,10,106,105,84,541,910,5,906,915,9,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,B6,123,N929JB,JFK,LAX,815,810,-5,380,387,360,2475,1128,9,1135,1137,2,Yes,Yes,No,No,No,Yes,Yes,No,No
1,1,4,AA,1205,N3FKAA,EWR,MIA,559,552,-7,183,177,149,1085,843,6,902,849,-13,No,Yes,No,Yes,Yes,No,No,Yes,No
1,1,4,AS,370,N618AS,SEA,SMF,900,900,0,103,110,81,605,1045,5,1043,1050,7,No,Yes,No,No,No,No,Yes,No,No
1,1,4,AA,1534,N4YPAA,PDX,DFW,600,556,-4,225,226,206,1616,1133,9,1145,1142,-3,Yes,Yes,No,Yes,Yes,No,No,No,No
1,1,4,F9,439,N931FR,OMA,DEN,615,609,-6,105,99,73,472,641,7,700,648,-12,Yes,No,No,Yes,Yes,No,No,Yes,No
1,1,4,NK,409,N509NK,ORD,FLL,530,526,-4,188,167,149,1182,907,6,938,913,-25,Yes,No,Yes,No,Yes,Yes,No,No,No
1,1,4,OO,6322,N568SW,LAX,SAN,741,917,96,56,61,34,109,1013,5,837,1018,101,No,Yes,Yes,No,No,Yes,Yes,No,No
1,1,4,HA,337,N481HA,KOA,HNL,800,754,-6,43,45,30,163,833,6,843,839,-4,Yes,Yes,No,No,No,Yes,No,No,No
1,1,4,US,2076,N755US,PBI,CLT,820,817,-3,115,109,91,590,959,7,1015,1006,-9,No,Yes,Yes,No,No,No,Yes,Yes,No
1,1,4,AA,1441,N3GYAA,JFK,LAS,635,656,21,350,374,342,2248,1002,8,925,1010,45,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,UA,1492,N37408,MCO,ORD,802,805,3,176,172,151,1005,949,8,958,957,-1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,722,N480WN,BHM,BWI,850,847,-3,115,103,87,682,1125,5,1145,1130,-15,Yes,No,No,No,Yes,No,Yes,No,No
1,1,4,WN,1447,N957WN,MKE,RSW,855,853,-2,180,166,151,1183,1234,5,1255,1239,-16,No,No,No,No,No,No,No,No,No
1,1,4,WN,336,N490WN,SAN,SEA,800,755,-5,175,170,148,1050,1038,7,1055,1045,-10,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,AA,1231,N4XDAA,SJC,DFW,830,826,-4,210,212,188,1438,1347,11,1400,1358,-2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes
1,1,4,OO,5574,N563SW,FAT,SFO,600,600,0,74,81,37,158,717,4,714,721,7,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,B6,1888,N239JB,MCO,ORH,800,757,-3,157,150,136,1091,1024,3,1037,1027,-10,No,No,Yes,Yes,Yes,No,No,Yes,No
1,1,4,F9,344,N932FR,BZN,DEN,622,613,-9,93,90,70,524,733,10,755,743,-12,No,No,Yes,Yes,No,No,No,No,No
1,1,4,OO,5640,N567SW,SFO,SBA,837,834,-3,84,89,65,262,959,4,1001,1003,2,No,No,Yes,Yes,No,No,Yes,Yes,No
1,1,4,DL,1660,N952DL,ATL,EWR,855,900,5,130,116,101,746,1052,4,1105,1056,-9,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,AS,582,N611AS,PDX,SNA,650,649,-1,139,130,117,859,855,4,909,859,-10,Yes,No,Yes,No,No,No,No,Yes,No
1,1,4,B6,668,N653JB,PSE,MCO,255,248,-7,185,183,169,1179,447,4,500,451,-9,Yes,No,No,No,No,No,Yes,Yes,No
1,1,4,UA,245,N459UA,ORD,RSW,840,843,3,179,155,138,1120,1215,3,1239,1218,-21,No,No,No,Yes,No,No,Yes,No,No
1,1,4,B6,1790,N203JB,DCA,BOS,600,557,-3,84,88,62,399,718,7,724,725,1,No,No,Yes,No,No,No,No,No,No
1,1,4,AS,17,N419AS,EWR,SEA,700,701,1,371,374,356,2402,1010,5,1011,1015,4,No,No,Yes,No,No,No,Yes,No,No
1,1,4,B6,371,N708JB,LGA,FLL,600,600,0,183,177,150,1076,852,5,903,857,-6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,UA,732,N824UA,SEA,ORD,620,613,-7,236,215,195,1721,1141,7,1216,1148,-28,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,OO,2585,N862AS,EUG,LAX,705,652,-13,140,133,104,748,900,5,925,905,-20,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
1,1,4,OO,5374,N983SW,SFO,ONT,852,855,3,78,69,60,363,1001,3,1010,1004,-6,No,No,Yes,No,No,No,No,No,No
1,1,4,UA,496,N436UA,SFO,PDX,842,841,-1,112,102,84,550,1019,4,1034,1023,-11,No,Yes,No,Yes,Yes,No,No,No,No
1,1,4,UA,1691,N33284,MCO,IAH,853,908,15,155,156,139,854,1038,6,1028,1044,16,No,Yes,No,Yes,No,No,No,Yes,No
1,1,4,DL,2050,N374NW,BOS,MCO,830,825,-5,204,182,161,1121,1120,7,1154,1127,-27,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,OO,5629,N726SK,PSP,SFO,601,632,31,94,80,65,421,748,4,735,752,17,Yes,No,No,Yes,No,No,Yes,Yes,No
1,1,4,UA,407,N845UA,IAH,BWI,720,719,-1,176,156,139,1235,1050,5,1116,1055,-21,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,WN,4859,N8641B,BWI,JAX,835,831,-4,130,120,101,663,1021,10,1045,1031,-14,Yes,Yes,No,No,No,Yes,Yes,No,No
1,1,4,DL,1106,N6711M,SFO,MSP,900,906,6,223,230,201,1589,1451,5,1443,1456,13,No,Yes,Yes,No,No,Yes,Yes,No,No
1,1,4,US,433,N601AW,JFK,PHX,630,628,-2,348,355,334,2153,1019,4,1018,1023,5,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,DL,2018,N830DN,ATL,MCO,855,855,0,90,95,60,404,1019,11,1025,1030,5,Yes,No,No,Yes,Yes,Yes,No,No,No
1,1,4,EV,5961,N15983,SCE,ORD,745,737,-8,117,119,104,528,831,5,842,836,-6,Yes,Yes,No,Yes,No,No,No,Yes,No
1,1,4,WN,2787,N910WN,PIT,FLL,600,559,-1,170,145,132,994,820,4,850,824,-26,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,NK,858,N515NK,SAN,IAH,800,752,-8,178,179,159,1303,1241,10,1258,1251,-7,No,Yes,Yes,No,Yes,No,Yes,No,No
1,1,4,WN,774,N562WN,ATL,MDW,825,826,1,120,120,95,591,920,6,925,926,1,No,Yes,No,Yes,No,No,No,No,No
1,1,4,OO,5208,N791SK,IAH,MIA,742,758,16,139,140,120,964,1114,4,1101,1118,17,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
1,1,4,DL,2328,N533US,MCO,DTW,830,900,30,155,152,132,957,1124,8,1105,1132,27,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1,4,NK,939,N614NK,DTW,IAH,719,735,16,197,197,169,1075,937,15,936,952,16,No,Yes,Yes,No,Yes,No,Yes,No,No
1,1,4,UA,454,N812UA,ORD,PHL,812,809,-3,122,97,81,678,1041,5,1114,1046,-28,No,No,Yes,Yes,Yes,No,No,Yes,No
1,1,4,AA,1101,N5ENAA,JFK,MIA,652,649,-3,198,194,153,1089,951,12,1010,1003,-7,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,DL,2171,N983DL,SDF,ATL,730,728,-2,92,74,50,321,828,14,902,842,-20,No,Yes,Yes,Yes,No,Yes,No,No,No
1,1,4,UA,1500,N30401,ORD,IAH,510,514,4,175,182,147,925,804,12,805,816,11,Yes,No,Yes,No,No,No,Yes,Yes,No
1,1,4,NK,705,N588NK,LGA,FLL,640,828,108,186,175,147,1076,1114,9,946,1123,97,No,No,No,No,Yes,Yes,Yes,Yes,No
1,1,4,UA,1238,N69819,SLC,IAH,741,822,41,194,180,151,1195,1217,5,1155,1222,27,Yes,Yes,Yes,Yes,No,No,No,No,No
1,1,4,WN,689,N278WN,AUS,LAS,755,835,40,185,166,148,1090,917,4,900,921,21,No,No,No,No,Yes,No,Yes,Yes,No
1,1,4,WN,1126,N771SA,LAS,SAT,740,739,-1,150,150,133,1069,1206,3,1210,1209,-1,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
1,1,4,MQ,2843,N699MQ,EVV,ORD,900,856,-4,85,106,58,273,1019,23,1025,1042,17,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,B6,1702,N807JB,FLL,JFK,730,729,-1,164,159,142,1069,1004,4,1014,1008,-6,No,No,No,No,Yes,Yes,Yes,No,No
1,1,4,MQ,2778,N0EGMQ,BNA,ORD,900,854,-6,100,102,70,409,1015,21,1040,1036,-4,Yes,Yes,No,No,Yes,No,Yes,No,No
1,1,4,NK,103,N616NK,MYR,FLL,810,801,-9,107,95,78,529,931,5,957,936,-21,Yes,No,No,No,No,No,No,Yes,No
1,1,4,B6,838,N715JB,BQN,JFK,600,601,1,232,246,225,1576,857,10,852,907,15,Yes,No,No,No,Yes,Yes,No,Yes,No
1,1,4,AA,89,N3KVAA,IAH,MIA,520,618,58,141,137,111,964,928,7,841,935,54,No,No,No,No,Yes,Yes,Yes,No,No
1,1,4,WN,1165,N373SW,MKE,MCO,840,837,-3,170,154,137,1066,1204,7,1230,1211,-19,Yes,No,No,Yes,No,Yes,No,No,No
1,1,4,OO,6372,N742SK,FSD,DEN,622,626,4,110,104,73,483,700,10,712,710,-2,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,DL,55,N953AT,ATL,IAH,810,809,-1,142,133,109,689,917,5,932,922,-10,No,No,Yes,No,Yes,No,No,No,No
1,1,4,EV,5477,N600QX,CLE,ATL,810,803,-7,123,99,84,554,935,7,1013,942,-31,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,VX,108,N627VA,LAX,IAD,820,816,-4,285,263,248,2288,1533,6,1605,1539,-26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,199,N494WN,TPA,DCA,815,812,-3,130,125,110,814,1013,4,1025,1017,-8,Yes,Yes,Yes,Yes,No,No,No,No,No
1,1,4,MQ,2807,N604MQ,SGF,DFW,730,,,95,,,364,,,905,,,Yes,Yes,No,No,Yes,No,No,Yes,No
1,1,4,OO,5398,N563SW,SMF,SFO,843,903,20,57,43,27,86,938,8,940,946,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,AA,1079,N3KKAA,CLT,DFW,625,620,-5,175,187,149,936,816,11,820,827,7,Yes,No,Yes,Yes,Yes,No,No,No,No
1,1,4,MQ,2780,N631MQ,DFW,MKE,800,,,138,,,853,,,1018,,,Yes,No,Yes,Yes,No,No,No,Yes,No
1,1,4,EV,6184,N25134,LBB,DEN,831,836,5,97,112,66,456,919,9,908,928,20,Yes,No,Yes,No,No,No,Yes,Yes,No
1,1,4,UA,910,N825UA,DEN,ORD,758,758,0,147,136,111,888,1101,13,1125,1114,-11,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
1,1,4,EV,6073,N11119,SAF,DEN,800,755,-5,84,122,50,303,948,9,924,957,33,Yes,No,No,Yes,No,No,No,No,No
1,1,4,WN,3356,N266WN,PDX,SAN,900,902,2,145,130,118,933,1108,4,1125,1112,-13,Yes,No,No,Yes,No,Yes,Yes,No,No
1,1,4,WN,693,N241WN,STL,DAL,830,820,-10,110,102,92,546,958,4,1020,1002,-18,Yes,No,No,No,Yes,No,No,Yes,No
1,1,4,UA,1174,N75435,MCO,CLE,726,726,0,147,137,121,895,937,6,953,943,-10,Yes,No,Yes,No,Yes,No,No,Yes,No
1,1,4,OO,5259,N952SW,DEN,STL,805,815,10,122,112,94,770,1103,4,1107,1107,0,No,No,No,Yes,Yes,No,Yes,Yes,No
1,1,4,OO,6564,N896SK,SBP,PHX,625,617,-8,101,98,73,509,849,6,906,855,-11,Yes,No,No,No,Yes,Yes,No,No,No
1,1,4,US,2071,N553UW,MSP,CLT,650,647,-3,160,150,111,930,1001,16,1030,1017,-13,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
1,1,4,OO,5547,N910SW,ONT,DEN,559,758,119,141,138,123,819,1105,11,920,1116,116,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
1,1,4,US,1829,N548UW,PDX,CLT,905,859,-6,281,290,259,2282,1639,10,1646,1649,3,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
1,1,4,WN,922,N362SW,OMA,DEN,835,828,-7,105,93,79,472,856,5,920,901,-19,No,No,Yes,No,Yes,No,No,Yes,No
1,1,4,US,2065,N541UW,ATL,CLT,850,846,-4,77,68,37,226,940,14,1007,954,-13,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,UA,145,N76064,IAD,HNL,855,1015,80,636,651,621,4817,1552,14,1431,1606,95,No,No,Yes,No,No,No,No,Yes,No
1,1,4,WN,672,N772SW,BNA,STL,755,745,-10,70,76,49,272,854,7,905,901,-4,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,WN,621,N762SW,HOU,ATL,750,745,-5,110,102,86,696,1020,7,1040,1027,-13,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1,1,4,US,1964,N830AW,PWM,CLT,810,806,-4,155,159,134,813,1039,6,1045,1045,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,DL,1465,N928DN,TPA,MSP,800,758,-2,207,196,178,1306,1007,7,1027,1014,-13,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,AA,2245,N3JWAA,DFW,FLL,715,714,-1,160,149,133,1119,1037,6,1055,1043,-12,Yes,Yes,No,Yes,No,No,No,No,No
1,1,4,UA,401,N466UA,EWR,DEN,800,759,-1,268,282,241,1605,1016,25,1028,1041,13,No,No,No,Yes,No,No,Yes,No,No
1,1,4,MQ,2957,N504MQ,AMA,DFW,600,,,80,,,312,,,720,,,No,No,No,No,No,No,No,Yes,No
1,1,4,WN,1768,N907WN,LAS,PHX,800,752,-8,65,61,48,255,950,3,1005,953,-12,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,WN,137,N621SW,HOU,PHX,615,613,-2,175,173,160,1020,802,4,810,806,-4,No,No,No,Yes,Yes,No,No,Yes,No
1,1,4,B6,133,N805JB,BOS,SFO,830,834,4,409,416,392,2704,1221,9,1219,1230,11,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,AS,792,N408AS,SEA,DTW,845,856,11,255,248,209,1927,1554,10,1600,1604,4,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,AA,46,N3CSAA,SJC,ORD,725,725,0,255,253,226,1829,1324,14,1340,1338,-2,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,MQ,3222,N631MQ,DFW,MSN,830,,,128,,,821,,,1038,,,Yes,No,Yes,No,No,No,No,No,No
1,1,4,EV,5948,N16151,AVP,ORD,730,724,-6,140,141,118,632,835,10,850,845,-5,No,No,No,No,No,No,No,Yes,No
1,1,4,EV,4586,N14960,IAH,MFE,902,901,-1,79,89,58,316,1027,3,1021,1030,9,Yes,Yes,No,Yes,No,Yes,No,No,No
1,1,4,WN,203,N955WN,MCO,BNA,735,726,-9,120,115,99,616,817,4,835,821,-14,No,Yes,Yes,No,No,No,No,No,No
1,1,4,AA,300,N4WKAA,TUS,ORD,815,814,-1,200,188,155,1437,1213,9,1235,1222,-13,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,B6,1279,N355JB,DCA,FLL,610,603,-7,155,148,126,899,825,6,845,831,-14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,US,1722,N825AW,CLE,CLT,700,652,-8,103,87,68,430,811,8,843,819,-24,No,No,No,No,Yes,Yes,No,Yes,No
1,1,4,AS,321,N613AS,SJC,SEA,650,647,-3,124,113,100,697,835,5,854,840,-14,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,MQ,2967,N923MQ,DFW,SAV,825,,,133,,,925,,,1138,,,Yes,No,No,Yes,Yes,No,No,No,No
1,1,4,MQ,3302,N649MQ,MLI,DFW,600,,,145,,,691,,,825,,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,DL,1591,N318US,CLT,ATL,825,825,0,83,69,40,226,928,6,948,934,-14,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,UA,1209,N14250,LAX,DEN,823,931,68,141,133,112,862,1239,5,1144,1244,60,No,Yes,No,Yes,No,No,Yes,Yes,No
1,1,4,DL,1656,N947DL,MSP,OMA,905,904,-1,87,84,47,282,1023,5,1032,1028,-4,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1,1,4,AA,1507,N3KXAA,SEA,DFW,700,656,-4,230,258,213,1660,1241,33,1250,1314,24,No,Yes,Yes,Yes,No,No,Yes,No,No
1,1,4,DL,1866,N827DN,SFO,ATL,615,616,1,270,266,251,2139,1338,4,1345,1342,-3,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,OO,6401,N740SK,EUG,SFO,600,557,-3,96,92,69,451,725,4,736,729,-7,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,MQ,3364,N689MQ,DFW,BHM,840,,,98,,,597,,,1018,,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,EV,3924,N14960,MFE,IAH,655,647,-8,74,69,50,316,751,5,809,756,-13,Yes,No,Yes,No,Yes,No,No,Yes,No
1,1,4,EV,4197,N13964,SHV,IAH,708,706,-2,62,72,50,192,810,8,810,818,8,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1,1,4,DL,414,N710TW,SFO,JFK,830,956,86,325,322,291,2586,1806,12,1655,1818,83,Yes,Yes,No,No,No,No,Yes,No,No
1,1,4,UA,207,N446UA,IAH,LAX,902,912,10,228,221,189,1379,1040,13,1050,1053,3,Yes,Yes,Yes,No,No,No,No,Yes,No
1,1,4,UA,1577,N69813,SMF,DEN,538,634,56,142,164,129,909,1009,9,900,1018,78,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,AS,885,N533AS,SJC,OGG,855,852,-3,330,343,324,2355,1232,3,1225,1235,10,No,No,No,No,Yes,Yes,Yes,Yes,No
1,1,4,OO,5186,N471CA,SFO,SAN,630,637,7,92,81,64,447,755,3,802,758,-4,Yes,Yes,Yes,No,No,No,No,Yes,No
1,1,4,AA,2263,N434AA,DFW,CMH,830,,,140,,,926,,,1150,,,Yes,No,No,Yes,Yes,No,No,Yes,No
1,1,4,EV,2568,N909EV,DFW,SPS,855,,,45,,,113,,,940,,,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1,1,4,OO,7419,N445SW,ABR,MSP,510,508,-2,69,67,41,257,610,5,619,615,-4,No,No,No,Yes,Yes,Yes,No,No,No
1,1,4,US,2013,N584UW,LAX,CLT,30,44,14,273,249,228,2125,745,8,803,753,-10,Yes,No,No,Yes,No,No,No,Yes,No
1,1,4,US,628,N155UW,DFW,CLT,830,827,-3,148,161,103,936,1155,13,1158,1208,10,No,No,No,Yes,No,Yes,Yes,No,No
1,1,4,WN,1587,N8309C,MCO,DEN,845,842,-3,255,244,224,1546,1038,8,1100,1046,-14,No,No,No,No,No,No,Yes,No,No
1,1,4,DL,1215,N828DN,LAS,DTW,730,728,-2,235,220,193,1749,1401,7,1425,1408,-17,No,No,No,No,Yes,Yes,Yes,No,No
1,1,4,AS,527,N625AS,SNA,SEA,800,748,-12,175,155,142,978,1018,5,1055,1023,-32,Yes,No,Yes,No,No,No,Yes,No,No
1,1,4,OO,6379,N105SY,ORD,SAT,806,805,-1,191,189,172,1041,1111,3,1117,1114,-3,No,Yes,No,Yes,Yes,Yes,No,No,No
1,1,4,UA,1441,N38417,MSY,IAH,702,706,4,78,73,59,305,814,5,820,819,-1,No,No,Yes,No,Yes,Yes,Yes,No,No
1,1,4,OO,6461,N959SW,MTJ,DEN,606,559,-7,69,78,39,196,707,10,715,717,2,No,Yes,Yes,No,No,No,Yes,Yes,No
1,1,4,AA,1103,N3HCAA,LGA,DFW,600,,,245,,,1389,,,905,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,UA,1158,N73445,SFO,ORD,600,557,-3,257,256,222,1846,1200,13,1217,1213,-4,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
1,1,4,OO,5298,N941SW,MKE,ORD,800,750,-10,54,51,21,67,828,13,854,841,-13,No,No,Yes,No,Yes,Yes,No,Yes,No
1,1,4,F9,1290,N922FR,CVG,FLL,725,723,-2,150,143,126,932,939,7,955,946,-9,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,AA,1267,N3LTAA,TPA,ORD,745,747,2,170,174,150,1012,926,15,935,941,6,Yes,No,Yes,No,Yes,Yes,No,No,No
1,1,4,OO,5469,N984CA,AVL,ORD,805,759,-6,120,142,101,536,912,9,905,921,16,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,OO,5429,N958SW,PAH,ORD,600,551,-9,93,79,66,342,705,5,733,710,-23,No,No,Yes,Yes,No,Yes,No,Yes,No
1,1,4,B6,2116,N309JB,JAX,DCA,900,852,-8,99,99,85,634,1028,3,1039,1031,-8,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,AS,855,N557AS,PDX,KOA,720,712,-8,373,363,342,2607,1111,4,1133,1115,-18,No,Yes,Yes,Yes,No,No,No,Yes,No
1,1,4,AA,315,N3MAAA,LGA,ORD,700,658,-2,165,165,136,733,830,13,845,843,-2,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,US,850,N816AW,SYR,CLT,810,807,-3,143,147,112,603,1025,9,1033,1034,1,Yes,No,No,No,No,No,No,No,No
1,1,4,DL,1687,N925DN,SAN,MSP,900,900,0,222,224,200,1532,1437,7,1442,1444,2,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
